Order_ID;Order_Date_Year;Order_Date_Month;Order_Date_Day;Order_Price_Total;Customer_Name;Customer_Country;Product_Name;Product_Category;Product_Order_Unit_Price;Product_Order_Quantity;Product_Order_Price_Total
10659;2009;1;10-1-2009;1291.60;Queen Cozinha;Brazil;Gorgonzola Telino;Dairy Products;12.50;20;250.00
10659;2009;1;10-1-2009;1291.60;Queen Cozinha;Brazil;Boston Crab Meat;Seafood;18.40;24;441.60
10656;2009;1;9-1-2009;671.35;Great Lakes Food Market;USA;Gula Malacca;Condiments;19.45;28;544.60
10656;2009;1;9-1-2009;671.35;Great Lakes Food Market;USA;Zaanse koeken;Confections;9.50;6;57.00
10656;2009;1;9-1-2009;671.35;Great Lakes Food Market;USA;Tofu;Produce;23.25;3;69.75
10657;2009;1;9-1-2009;4371.60;Save-a-lot Markets;USA;Genen Shouyu;Condiments;15.50;50;775.00
10657;2009;1;9-1-2009;4371.60;Save-a-lot Markets;USA;Zaanse koeken;Confections;9.50;10;95.00
10657;2009;1;9-1-2009;4371.60;Save-a-lot Markets;USA;Camembert Pierrot;Dairy Products;34.00;30;1020.00
10657;2009;1;9-1-2009;4371.60;Save-a-lot Markets;USA;Gnocchi di nonna Alice;Grains/Cereals;38.00;45;1710.00
10657;2009;1;9-1-2009;4371.60;Save-a-lot Markets;USA;Jack's New England Clam Chowder;Seafood;9.65;24;231.60
10657;2009;1;9-1-2009;4371.60;Save-a-lot Markets;USA;Spegesild;Seafood;12.00;45;540.00
10655;2009;1;8-1-2009;193.00;Reggiani Caseifici;Italy;Jack's New England Clam Chowder;Seafood;9.65;20;193.00
10653;2009;1;7-1-2009;1203.50;Frankenversand;Germany;Pavlova;Confections;17.45;30;523.50
10653;2009;1;7-1-2009;1203.50;Frankenversand;Germany;Camembert Pierrot;Dairy Products;34.00;20;680.00
10654;2009;1;7-1-2009;668.70;Berglunds snabbk�p;Sweden;Chartreuse verte;Beverages;18.00;20;360.00
10654;2009;1;7-1-2009;668.70;Berglunds snabbk�p;Sweden;Chef Anton's Cajun Seasoning;Condiments;22.00;12;264.00
10654;2009;1;7-1-2009;668.70;Berglunds snabbk�p;Sweden;Tourti�re;Meat/Poultry;7.45;6;44.70
10651;2009;1;6-1-2009;530.40;Die Wandernde Kuh;Germany;Teatime Chocolate Biscuits;Confections;9.20;12;110.40
10651;2009;1;6-1-2009;530.40;Die Wandernde Kuh;Germany;Gustaf's Kn�ckebr�d;Grains/Cereals;21.00;20;420.00
10652;2009;1;6-1-2009;331.78;Gourmet Lanchonetes;Brazil;Singaporean Hokkien Fried Mee;Grains/Cereals;14.00;20;280.00
10652;2009;1;6-1-2009;331.78;Gourmet Lanchonetes;Brazil;Nord-Ost Matjeshering;Seafood;25.89;2;51.78
10650;2009;1;3-1-2009;1820.20;Familia Arquibaldo;Brazil;Perth Pasties;Meat/Poultry;32.80;25;820.00
10650;2009;1;3-1-2009;1820.20;Familia Arquibaldo;Brazil;Tourti�re;Meat/Poultry;7.45;30;223.50
10650;2009;1;3-1-2009;1820.20;Familia Arquibaldo;Brazil;Nord-Ost Matjeshering;Seafood;25.89;30;776.70
10648;2009;1;2-1-2009;382.50;Ricardo Adocicados;Brazil;Guaran� Fant�stica;Beverages;4.50;15;67.50
10648;2009;1;2-1-2009;382.50;Ricardo Adocicados;Brazil;Gustaf's Kn�ckebr�d;Grains/Cereals;21.00;15;315.00
10649;2009;1;2-1-2009;1434.00;Maison Dewey;Belgium;Mozzarella di Giovanni;Dairy Products;34.80;15;522.00
10649;2009;1;2-1-2009;1434.00;Maison Dewey;Belgium;R�ssle Sauerkraut;Produce;45.60;20;912.00
10646;2009;1;1-1-2009;1928.00;Hungry Owl All-Night Grocers;Ireland;Chai;Beverages;18.00;15;270.00
10646;2009;1;1-1-2009;1928.00;Hungry Owl All-Night Grocers;Ireland;Original Frankfurter gr�ne So�e;Condiments;13.00;35;455.00
10646;2009;1;1-1-2009;1928.00;Hungry Owl All-Night Grocers;Ireland;Fl�temysost;Dairy Products;21.50;30;645.00
10646;2009;1;1-1-2009;1928.00;Hungry Owl All-Night Grocers;Ireland;Ikura;Seafood;31.00;18;558.00
10647;2009;1;1-1-2009;636.00;Que Del�cia;Brazil;Chartreuse verte;Beverages;18.00;20;360.00
10647;2009;1;1-1-2009;636.00;Que Del�cia;Brazil;Teatime Chocolate Biscuits;Confections;9.20;30;276.00
10645;2008;12;31-12-2008;1535.00;Hanari Carnes;Brazil;Carnarvon Tigers;Seafood;62.50;20;1250.00
10645;2008;12;31-12-2008;1535.00;Hanari Carnes;Brazil;Inlagd Sill;Seafood;19.00;15;285.00
10643;2008;12;30-12-2008;1086.00;Alfreds Futterkiste;Germany;Chartreuse verte;Beverages;18.00;21;378.00
10643;2008;12;30-12-2008;1086.00;Alfreds Futterkiste;Germany;R�ssle Sauerkraut;Produce;45.60;15;684.00
10643;2008;12;30-12-2008;1086.00;Alfreds Futterkiste;Germany;Spegesild;Seafood;12.00;2;24.00
10644;2008;12;30-12-2008;1422.00;Wellington Importadora;Brazil;Ipoh Coffee;Beverages;46.00;20;920.00
10644;2008;12;30-12-2008;1422.00;Wellington Importadora;Brazil;Carnarvon Tigers;Seafood;62.50;4;250.00
10644;2008;12;30-12-2008;1422.00;Wellington Importadora;Brazil;Spegesild;Seafood;12.00;21;252.00
10641;2008;12;27-12-2008;2054.00;HILARI�N-Abastos;Venezuela;Chang;Beverages;19.00;50;950.00
10641;2008;12;27-12-2008;2054.00;HILARI�N-Abastos;Venezuela;Boston Crab Meat;Seafood;18.40;60;1104.00
10642;2008;12;27-12-2008;870.00;Simons bistro;Denmark;Sirop d'�rable;Condiments;28.50;20;570.00
10642;2008;12;27-12-2008;870.00;Simons bistro;Denmark;Sir Rodney's Scones;Confections;10.00;30;300.00
10640;2008;12;26-12-2008;945.00;Die Wandernde Kuh;Germany;Outback Lager;Beverages;15.00;15;225.00
10640;2008;12;26-12-2008;945.00;Die Wandernde Kuh;Germany;Gudbrandsdalsost;Dairy Products;36.00;20;720.00
10638;2008;12;25-12-2008;2720.05;LINO-Delicateses;Venezuela;Louisiana Fiery Hot Pepper Sauce;Condiments;21.05;21;442.05
10638;2008;12;25-12-2008;2720.05;LINO-Delicateses;Venezuela;Mozzarella di Giovanni;Dairy Products;34.80;60;2088.00
10638;2008;12;25-12-2008;2720.05;LINO-Delicateses;Venezuela;R�gede sild;Seafood;9.50;20;190.00
10639;2008;12;25-12-2008;500.00;Sant� Gourmet;Norway;Carnarvon Tigers;Seafood;62.50;8;500.00
10636;2008;12;24-12-2008;629.50;Wartian Herkku;Finland;Chef Anton's Cajun Seasoning;Condiments;22.00;25;550.00
10636;2008;12;24-12-2008;629.50;Wartian Herkku;Finland;Escargots de Bourgogne;Seafood;13.25;6;79.50
10637;2008;12;24-12-2008;2896.25;Queen Cozinha;Brazil;Valkoinen suklaa;Confections;16.25;25;406.25
10637;2008;12;24-12-2008;2896.25;Queen Cozinha;Brazil;Queso Cabrales;Dairy Products;21.00;10;210.00
10637;2008;12;24-12-2008;2896.25;Queen Cozinha;Brazil;Gnocchi di nonna Alice;Grains/Cereals;38.00;60;2280.00
10635;2008;12;23-12-2008;1380.25;Magazzini Alimentari Riuniti;Italy;Chef Anton's Cajun Seasoning;Condiments;22.00;10;220.00
10635;2008;12;23-12-2008;1380.25;Magazzini Alimentari Riuniti;Italy;Chef Anton's Gumbo Mix;Condiments;21.35;15;320.25
10635;2008;12;23-12-2008;1380.25;Magazzini Alimentari Riuniti;Italy;Gustaf's Kn�ckebr�d;Grains/Cereals;21.00;40;840.00
10633;2008;12;20-12-2008;6483.05;Ernst Handel;Austria;Gumb�r Gummib�rchen;Confections;31.23;35;1093.05
10633;2008;12;20-12-2008;6483.05;Ernst Handel;Austria;Tarte au sucre;Confections;49.30;80;3944.00
10633;2008;12;20-12-2008;6483.05;Ernst Handel;Austria;Queso Manchego La Pastora;Dairy Products;38.00;36;1368.00
10633;2008;12;20-12-2008;6483.05;Ernst Handel;Austria;Konbu;Seafood;6.00;13;78.00
10634;2008;12;20-12-2008;4985.50;Folies gourmandes;France;Rh�nbr�u Klosterbier;Beverages;7.75;2;15.50
10634;2008;12;20-12-2008;4985.50;Folies gourmandes;France;Uncle Bob's Organic Dried Pears;Produce;30.00;35;1050.00
10634;2008;12;20-12-2008;4985.50;Folies gourmandes;France;Manjimup Dried Apples;Produce;53.00;15;795.00
10634;2008;12;20-12-2008;4985.50;Folies gourmandes;France;Carnarvon Tigers;Seafood;62.50;50;3125.00
10631;2008;12;19-12-2008;62.00;La maison d'Asie;France;Rh�nbr�u Klosterbier;Beverages;7.75;8;62.00
10632;2008;12;19-12-2008;620.00;Die Wandernde Kuh;Germany;Chang;Beverages;19.00;30;570.00
10632;2008;12;19-12-2008;620.00;Die Wandernde Kuh;Germany;Geitost;Dairy Products;2.50;20;50.00
10630;2008;12;18-12-2008;918.00;K�niglich Essen;Germany;Lakkalik��ri;Beverages;18.00;35;630.00
10630;2008;12;18-12-2008;918.00;K�niglich Essen;Germany;P�t� chinois;Meat/Poultry;24.00;12;288.00
10628;2008;12;17-12-2008;450.00;Blondel p�re et fils;France;Chai;Beverages;18.00;25;450.00
10629;2008;12;17-12-2008;2775.05;Godos Cocina T�pica;Spain;Wimmers gute Semmelkn�del;Grains/Cereals;33.25;9;299.25
10629;2008;12;17-12-2008;2775.05;Godos Cocina T�pica;Spain;Th�ringer Rostbratwurst;Meat/Poultry;123.79;20;2475.80
10626;2008;12;16-12-2008;1503.60;Berglunds snabbk�p;Sweden;Camembert Pierrot;Dairy Products;34.00;20;680.00
10626;2008;12;16-12-2008;1503.60;Berglunds snabbk�p;Sweden;Fl�temysost;Dairy Products;21.50;20;430.00
10626;2008;12;16-12-2008;1503.60;Berglunds snabbk�p;Sweden;Perth Pasties;Meat/Poultry;32.80;12;393.60
10627;2008;12;16-12-2008;1264.50;Save-a-lot Markets;USA;Tarte au sucre;Confections;49.30;15;739.50
10627;2008;12;16-12-2008;1264.50;Save-a-lot Markets;USA;R�d Kaviar;Seafood;15.00;35;525.00
10625;2008;12;13-12-2008;479.75;Ana Trujillo Emparedados y helados;Mexico;Camembert Pierrot;Dairy Products;34.00;10;340.00
10625;2008;12;13-12-2008;479.75;Ana Trujillo Emparedados y helados;Mexico;Singaporean Hokkien Fried Mee;Grains/Cereals;14.00;5;70.00
10625;2008;12;13-12-2008;479.75;Ana Trujillo Emparedados y helados;Mexico;Tofu;Produce;23.25;3;69.75
10623;2008;12;12-12-2008;1429.75;Frankenversand;Germany;Guaran� Fant�stica;Beverages;4.50;3;13.50
10623;2008;12;12-12-2008;1429.75;Frankenversand;Germany;Steeleye Stout;Beverages;18.00;30;540.00
10623;2008;12;12-12-2008;1429.75;Frankenversand;Germany;Teatime Chocolate Biscuits;Confections;9.20;15;138.00
10623;2008;12;12-12-2008;1429.75;Frankenversand;Germany;Sir Rodney's Scones;Confections;10.00;25;250.00
10623;2008;12;12-12-2008;1429.75;Frankenversand;Germany;Tofu;Produce;23.25;21;488.25
10624;2008;12;12-12-2008;1393.24;The Cracker Box;USA;Gula Malacca;Condiments;19.45;10;194.50
10624;2008;12;12-12-2008;1393.24;The Cracker Box;USA;Th�ringer Rostbratwurst;Meat/Poultry;123.79;6;742.74
10624;2008;12;12-12-2008;1393.24;The Cracker Box;USA;R�ssle Sauerkraut;Produce;45.60;10;456.00
10622;2008;12;11-12-2008;605.00;Ricardo Adocicados;Brazil;Chang;Beverages;19.00;20;380.00
10622;2008;12;11-12-2008;605.00;Ricardo Adocicados;Brazil;Scottish Longbreads;Confections;12.50;18;225.00
10620;2008;12;10-12-2008;57.50;Laughing Bacchus Wine Cellars;Canada;Guaran� Fant�stica;Beverages;4.50;5;22.50
10620;2008;12;10-12-2008;57.50;Laughing Bacchus Wine Cellars;Canada;Filo Mix;Grains/Cereals;7.00;5;35.00
10621;2008;12;10-12-2008;758.50;Island Trading;UK;Outback Lager;Beverages;15.00;20;300.00
10621;2008;12;10-12-2008;758.50;Island Trading;UK;Teatime Chocolate Biscuits;Confections;9.20;5;46.00
10621;2008;12;10-12-2008;758.50;Island Trading;UK;Fl�temysost;Dairy Products;21.50;15;322.50
10621;2008;12;10-12-2008;758.50;Island Trading;UK;Tunnbr�d;Grains/Cereals;9.00;10;90.00
10619;2008;12;9-12-2008;1260.00;M�re Paillarde;Canada;Sir Rodney's Scones;Confections;10.00;42;420.00
10619;2008;12;9-12-2008;1260.00;M�re Paillarde;Canada;Gustaf's Kn�ckebr�d;Grains/Cereals;21.00;40;840.00
10618;2008;12;6-12-2008;2697.50;M�re Paillarde;Canada;Grandma's Boysenberry Spread;Condiments;25.00;70;1750.00
10618;2008;12;6-12-2008;2697.50;M�re Paillarde;Canada;Scottish Longbreads;Confections;12.50;15;187.50
10618;2008;12;6-12-2008;2697.50;M�re Paillarde;Canada;Gnocchi di nonna Alice;Grains/Cereals;38.00;20;760.00
10616;2008;12;5-12-2008;5032.00;Great Lakes Food Market;USA;C�te de Blaye;Beverages;263.50;15;3952.50
10616;2008;12;5-12-2008;5032.00;Great Lakes Food Market;USA;Outback Lager;Beverages;15.00;15;225.00
10616;2008;12;5-12-2008;5032.00;Great Lakes Food Market;USA;Fl�temysost;Dairy Products;21.50;15;322.50
10616;2008;12;5-12-2008;5032.00;Great Lakes Food Market;USA;Gnocchi di nonna Alice;Grains/Cereals;38.00;14;532.00
10617;2008;12;5-12-2008;1650.00;Great Lakes Food Market;USA;Raclette Courdavault;Dairy Products;55.00;30;1650.00
10615;2008;12;4-12-2008;120.00;Wilman Kala;Finland;P�t� chinois;Meat/Poultry;24.00;5;120.00
10613;2008;12;3-12-2008;358.00;HILARI�N-Abastos;Venezuela;Rh�nbr�u Klosterbier;Beverages;7.75;40;310.00
10613;2008;12;3-12-2008;358.00;HILARI�N-Abastos;Venezuela;Konbu;Seafood;6.00;8;48.00
10614;2008;12;3-12-2008;464.00;Blauer See Delikatessen;Germany;Chartreuse verte;Beverages;18.00;5;90.00
10614;2008;12;3-12-2008;464.00;Blauer See Delikatessen;Germany;Sir Rodney's Scones;Confections;10.00;8;80.00
10614;2008;12;3-12-2008;464.00;Blauer See Delikatessen;Germany;Queso Cabrales;Dairy Products;21.00;14;294.00
10612;2008;12;2-12-2008;6375.00;Save-a-lot Markets;USA;Lakkalik��ri;Beverages;18.00;80;1440.00
10612;2008;12;2-12-2008;6375.00;Save-a-lot Markets;USA;Maxilaku;Confections;20.00;18;360.00
10612;2008;12;2-12-2008;6375.00;Save-a-lot Markets;USA;Camembert Pierrot;Dairy Products;34.00;40;1360.00
10612;2008;12;2-12-2008;6375.00;Save-a-lot Markets;USA;Ikura;Seafood;31.00;70;2170.00
10612;2008;12;2-12-2008;6375.00;Save-a-lot Markets;USA;Inlagd Sill;Seafood;19.00;55;1045.00
10610;2008;11;29-11-2008;399.00;La maison d'Asie;France;Inlagd Sill;Seafood;19.00;21;399.00
10611;2008;11;29-11-2008;808.00;Wolski  Zajazd;Poland;Chai;Beverages;18.00;6;108.00
10611;2008;11;29-11-2008;808.00;Wolski  Zajazd;Poland;Chang;Beverages;19.00;10;190.00
10611;2008;11;29-11-2008;808.00;Wolski  Zajazd;Poland;Camembert Pierrot;Dairy Products;34.00;15;510.00
10609;2008;11;28-11-2008;424.00;Du monde entier;France;Chai;Beverages;18.00;3;54.00
10609;2008;11;28-11-2008;424.00;Du monde entier;France;Sir Rodney's Scones;Confections;10.00;6;60.00
10609;2008;11;28-11-2008;424.00;Du monde entier;France;Ikura;Seafood;31.00;10;310.00
10608;2008;11;27-11-2008;1064.00;Toms Spezialit�ten;Germany;Gnocchi di nonna Alice;Grains/Cereals;38.00;28;1064.00
10606;2008;11;26-11-2008;1413.00;Tradi��o Hipermercados;Brazil;Chef Anton's Cajun Seasoning;Condiments;22.00;20;440.00
10606;2008;11;26-11-2008;1413.00;Tradi��o Hipermercados;Brazil;Tarte au sucre;Confections;49.30;10;493.00
10606;2008;11;26-11-2008;1413.00;Tradi��o Hipermercados;Brazil;P�t� chinois;Meat/Poultry;24.00;20;480.00
10607;2008;11;26-11-2008;6475.40;Save-a-lot Markets;USA;Geitost;Dairy Products;2.50;14;35.00
10607;2008;11;26-11-2008;6475.40;Save-a-lot Markets;USA;Mozzarella di Giovanni;Dairy Products;34.80;12;417.60
10607;2008;11;26-11-2008;6475.40;Save-a-lot Markets;USA;Alice Mutton;Meat/Poultry;39.00;100;3900.00
10607;2008;11;26-11-2008;6475.40;Save-a-lot Markets;USA;Uncle Bob's Organic Dried Pears;Produce;30.00;45;1350.00
10607;2008;11;26-11-2008;6475.40;Save-a-lot Markets;USA;Boston Crab Meat;Seafood;18.40;42;772.80
10605;2008;11;25-11-2008;4326.00;M�re Paillarde;Canada;Pavlova;Confections;17.45;30;523.50
10605;2008;11;25-11-2008;4326.00;M�re Paillarde;Canada;Raclette Courdavault;Dairy Products;55.00;20;1100.00
10605;2008;11;25-11-2008;4326.00;M�re Paillarde;Canada;Camembert Pierrot;Dairy Products;34.00;70;2380.00
10605;2008;11;25-11-2008;4326.00;M�re Paillarde;Canada;Fl�temysost;Dairy Products;21.50;15;322.50
10603;2008;11;22-11-2008;1508.00;Save-a-lot Markets;USA;Maxilaku;Confections;20.00;25;500.00
10603;2008;11;22-11-2008;1508.00;Save-a-lot Markets;USA;Gustaf's Kn�ckebr�d;Grains/Cereals;21.00;48;1008.00
10604;2008;11;22-11-2008;256.50;Furia Bacalhau e Frutos do Mar;Portugal;Lakkalik��ri;Beverages;18.00;10;180.00
10604;2008;11;22-11-2008;256.50;Furia Bacalhau e Frutos do Mar;Portugal;Chocolade;Confections;12.75;6;76.50
10602;2008;11;21-11-2008;65.00;Vaffeljernet;Denmark;Original Frankfurter gr�ne So�e;Condiments;13.00;5;65.00
10600;2008;11;20-11-2008;479.80;Hungry Coyote Import Store;USA;Tourti�re;Meat/Poultry;7.45;4;29.80
10600;2008;11;20-11-2008;479.80;Hungry Coyote Import Store;USA;R�d Kaviar;Seafood;15.00;30;450.00
10601;2008;11;20-11-2008;2285.00;HILARI�N-Abastos;Venezuela;Raclette Courdavault;Dairy Products;55.00;35;1925.00
10601;2008;11;20-11-2008;2285.00;HILARI�N-Abastos;Venezuela;Konbu;Seafood;6.00;60;360.00
10599;2008;11;19-11-2008;493.00;B's Beverages;UK;Tarte au sucre;Confections;49.30;10;493.00
10598;2008;11;18-11-2008;2388.50;Rattlesnake Canyon Grocery;USA;Schoggi Schokolade;Confections;43.90;50;2195.00
10598;2008;11;18-11-2008;2388.50;Rattlesnake Canyon Grocery;USA;Fl�temysost;Dairy Products;21.50;9;193.50
10596;2008;11;15-11-2008;1476.10;White Clover Markets;USA;Rh�nbr�u Klosterbier;Beverages;7.75;30;232.50
10596;2008;11;15-11-2008;1476.10;White Clover Markets;USA;Vegie-spread;Condiments;43.90;24;1053.60
10596;2008;11;15-11-2008;1476.10;White Clover Markets;USA;Gnocchi di nonna Alice;Grains/Cereals;38.00;5;190.00
10597;2008;11;15-11-2008;800.10;Piccolo und mehr;Austria;Guaran� Fant�stica;Beverages;4.50;35;157.50
10597;2008;11;15-11-2008;800.10;Piccolo und mehr;Austria;Louisiana Fiery Hot Pepper Sauce;Condiments;21.05;12;252.60
10597;2008;11;15-11-2008;800.10;Piccolo und mehr;Austria;Ravioli Angelo;Grains/Cereals;19.50;20;390.00
10595;2008;11;14-11-2008;6300.00;Ernst Handel;Austria;Steeleye Stout;Beverages;18.00;30;540.00
10595;2008;11;14-11-2008;6300.00;Ernst Handel;Austria;Sirop d'�rable;Condiments;28.50;120;3420.00
10595;2008;11;14-11-2008;6300.00;Ernst Handel;Austria;Gudbrandsdalsost;Dairy Products;36.00;65;2340.00
10593;2008;11;13-11-2008;2493.00;Lehmanns Marktstand;Germany;Lakkalik��ri;Beverages;18.00;4;72.00
10593;2008;11;13-11-2008;2493.00;Lehmanns Marktstand;Germany;Sir Rodney's Marmalade;Confections;81.00;21;1701.00
10593;2008;11;13-11-2008;2493.00;Lehmanns Marktstand;Germany;Gudbrandsdalsost;Dairy Products;36.00;20;720.00
10594;2008;11;13-11-2008;565.50;Old World Delicatessen;USA;Filo Mix;Grains/Cereals;7.00;24;168.00
10594;2008;11;13-11-2008;565.50;Old World Delicatessen;USA;Escargots de Bourgogne;Seafood;13.25;30;397.50
10592;2008;11;12-11-2008;543.65;Lehmanns Marktstand;Germany;Genen Shouyu;Condiments;15.50;25;387.50
10592;2008;11;12-11-2008;543.65;Lehmanns Marktstand;Germany;Gumb�r Gummib�rchen;Confections;31.23;5;156.15
10590;2008;11;11-11-2008;1140.00;M�re Paillarde;Canada;Chai;Beverages;18.00;20;360.00
10590;2008;11;11-11-2008;1140.00;M�re Paillarde;Canada;Original Frankfurter gr�ne So�e;Condiments;13.00;60;780.00
10591;2008;11;11-11-2008;812.50;Vaffeljernet;Denmark;Aniseed Syrup;Condiments;10.00;14;140.00
10591;2008;11;11-11-2008;812.50;Vaffeljernet;Denmark;Tourti�re;Meat/Poultry;7.45;50;372.50
10591;2008;11;11-11-2008;812.50;Vaffeljernet;Denmark;Uncle Bob's Organic Dried Pears;Produce;30.00;10;300.00
10589;2008;11;8-11-2008;72.00;Great Lakes Food Market;USA;Steeleye Stout;Beverages;18.00;4;72.00
10588;2008;11;7-11-2008;3900.00;QUICK-Stop;Germany;Singaporean Hokkien Fried Mee;Grains/Cereals;14.00;100;1400.00
10588;2008;11;7-11-2008;3900.00;QUICK-Stop;Germany;Carnarvon Tigers;Seafood;62.50;40;2500.00
10586;2008;11;6-11-2008;28.00;Reggiani Caseifici;Italy;Filo Mix;Grains/Cereals;7.00;4;28.00
10587;2008;11;6-11-2008;807.38;Que Del�cia;Brazil;Steeleye Stout;Beverages;18.00;20;360.00
10587;2008;11;6-11-2008;807.38;Que Del�cia;Brazil;Original Frankfurter gr�ne So�e;Condiments;13.00;20;260.00
10587;2008;11;6-11-2008;807.38;Que Del�cia;Brazil;Gumb�r Gummib�rchen;Confections;31.23;6;187.38
10585;2008;11;5-11-2008;142.50;Wellington Importadora;Brazil;Zaanse koeken;Confections;9.50;15;142.50
10583;2008;11;4-11-2008;2413.90;Wartian Herkku;Finland;Camembert Pierrot;Dairy Products;34.00;24;816.00
10583;2008;11;4-11-2008;2413.90;Wartian Herkku;Finland;Gudbrandsdalsost;Dairy Products;36.00;10;360.00
10583;2008;11;4-11-2008;2413.90;Wartian Herkku;Finland;Th�ringer Rostbratwurst;Meat/Poultry;123.79;10;1237.90
10584;2008;11;4-11-2008;625.00;Blondel p�re et fils;France;Gorgonzola Telino;Dairy Products;12.50;50;625.00
10582;2008;11;1-11-2008;330.00;Blauer See Delikatessen;Germany;Lakkalik��ri;Beverages;18.00;14;252.00
10582;2008;11;1-11-2008;330.00;Blauer See Delikatessen;Germany;Ravioli Angelo;Grains/Cereals;19.50;4;78.00
10580;2008;10;31-10-2008;1067.10;Ottilies K�seladen;Germany;Louisiana Fiery Hot Pepper Sauce;Condiments;21.05;30;631.50
10580;2008;10;31-10-2008;1067.10;Ottilies K�seladen;Germany;Tofu;Produce;23.25;15;348.75
10580;2008;10;31-10-2008;1067.10;Ottilies K�seladen;Germany;Jack's New England Clam Chowder;Seafood;9.65;9;86.85
10581;2008;10;31-10-2008;387.50;Familia Arquibaldo;Brazil;Rh�nbr�u Klosterbier;Beverages;7.75;50;387.50
10579;2008;10;30-10-2008;317.75;Let's Stop N Shop;USA;Rh�nbr�u Klosterbier;Beverages;7.75;21;162.75
10579;2008;10;30-10-2008;317.75;Let's Stop N Shop;USA;Genen Shouyu;Condiments;15.50;10;155.00
10578;2008;10;29-10-2008;477.00;B's Beverages;UK;Steeleye Stout;Beverages;18.00;20;360.00
10578;2008;10;29-10-2008;477.00;B's Beverages;UK;Ravioli Angelo;Grains/Cereals;19.50;6;117.00
10576;2008;10;28-10-2008;838.45;Tortuga Restaurante;Mexico;Chai;Beverages;18.00;10;180.00
10576;2008;10;28-10-2008;838.45;Tortuga Restaurante;Mexico;Gula Malacca;Condiments;19.45;21;408.45
10576;2008;10;28-10-2008;838.45;Tortuga Restaurante;Mexico;Gorgonzola Telino;Dairy Products;12.50;20;250.00
10577;2008;10;28-10-2008;569.00;Trail's Head Gourmet Provisioners;USA;Chartreuse verte;Beverages;18.00;10;180.00
10577;2008;10;28-10-2008;569.00;Trail's Head Gourmet Provisioners;USA;Rh�nbr�u Klosterbier;Beverages;7.75;20;155.00
10577;2008;10;28-10-2008;569.00;Trail's Head Gourmet Provisioners;USA;Original Frankfurter gr�ne So�e;Condiments;13.00;18;234.00
10575;2008;10;25-10-2008;2147.40;Morgenstern Gesundkost;Germany;Lakkalik��ri;Beverages;18.00;10;180.00
10575;2008;10;25-10-2008;2147.40;Morgenstern Gesundkost;Germany;Vegie-spread;Condiments;43.90;6;263.40
10575;2008;10;25-10-2008;2147.40;Morgenstern Gesundkost;Germany;Raclette Courdavault;Dairy Products;55.00;12;660.00
10575;2008;10;25-10-2008;2147.40;Morgenstern Gesundkost;Germany;Mozzarella di Giovanni;Dairy Products;34.80;30;1044.00
10573;2008;10;24-10-2008;2082.00;Antonio Moreno Taquer�a;Mexico;Sasquatch Ale;Beverages;14.00;40;560.00
10573;2008;10;24-10-2008;2082.00;Antonio Moreno Taquer�a;Mexico;Alice Mutton;Meat/Poultry;39.00;18;702.00
10573;2008;10;24-10-2008;2082.00;Antonio Moreno Taquer�a;Mexico;Perth Pasties;Meat/Poultry;32.80;25;820.00
10574;2008;10;24-10-2008;764.30;Trail's Head Gourmet Provisioners;USA;Tarte au sucre;Confections;49.30;10;493.00
10574;2008;10;24-10-2008;764.30;Trail's Head Gourmet Provisioners;USA;Geitost;Dairy Products;2.50;14;35.00
10574;2008;10;24-10-2008;764.30;Trail's Head Gourmet Provisioners;USA;Wimmers gute Semmelkn�del;Grains/Cereals;33.25;6;199.50
10574;2008;10;24-10-2008;764.30;Trail's Head Gourmet Provisioners;USA;Boston Crab Meat;Seafood;18.40;2;36.80
10572;2008;10;23-10-2008;1565.65;Berglunds snabbk�p;Sweden;Rh�nbr�u Klosterbier;Beverages;7.75;15;116.25
10572;2008;10;23-10-2008;1565.65;Berglunds snabbk�p;Sweden;Pavlova;Confections;17.45;12;209.40
10572;2008;10;23-10-2008;1565.65;Berglunds snabbk�p;Sweden;Mascarpone Fabioli;Dairy Products;32.00;10;320.00
10572;2008;10;23-10-2008;1565.65;Berglunds snabbk�p;Sweden;Boston Crab Meat;Seafood;18.40;50;920.00
10570;2008;10;22-10-2008;2595.00;M�re Paillarde;Canada;Queso Cabrales;Dairy Products;21.00;15;315.00
10570;2008;10;22-10-2008;2595.00;M�re Paillarde;Canada;Gnocchi di nonna Alice;Grains/Cereals;38.00;60;2280.00
10571;2008;10;22-10-2008;647.75;Ernst Handel;Austria;Singaporean Hokkien Fried Mee;Grains/Cereals;14.00;28;392.00
10571;2008;10;22-10-2008;647.75;Ernst Handel;Austria;Tofu;Produce;23.25;11;255.75
10569;2008;10;21-10-2008;977.50;Rattlesnake Canyon Grocery;USA;Lakkalik��ri;Beverages;18.00;30;540.00
10569;2008;10;21-10-2008;977.50;Rattlesnake Canyon Grocery;USA;Gorgonzola Telino;Dairy Products;12.50;35;437.50
10568;2008;10;18-10-2008;155.00;Galer�a del gastr�nomo;Spain;Ikura;Seafood;31.00;5;155.00
10566;2008;10;17-10-2008;2040.00;Blondel p�re et fils;France;Lakkalik��ri;Beverages;18.00;10;180.00
10566;2008;10;17-10-2008;2040.00;Blondel p�re et fils;France;Queso Cabrales;Dairy Products;21.00;35;735.00
10566;2008;10;17-10-2008;2040.00;Blondel p�re et fils;France;Carnarvon Tigers;Seafood;62.50;18;1125.00
